VOL_ID;VOL_NAME;VOL_CAT;VOL_TYPE
1001;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1002;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1003;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1004;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1005;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1006;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1007;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1008;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1009;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1010;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1011;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1012;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1013;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1014;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1015;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1016;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1017;Cameroon                             ;Confirmed Eruption  ;Stratovolcano      
1018;Camiguin                             ;Confirmed Eruption  ;Stratovolcano      
1019;Camiguin                             ;Confirmed Eruption  ;Stratovolcano      
1020;Camiguin                             ;Confirmed Eruption  ;Stratovolcano      
1021;Camiguin                             ;Confirmed Eruption  ;Stratovolcano      
1022;Camiguin                             ;Discredited Eruption;Stratovolcano      
1023;Camiguin                             ;Discredited Eruption;Stratovolcano      
1024;Camiguin de Babuyanes                ;Confirmed Eruption  ;Stratovolcano      
1025;Campi Flegrei                        ;Confirmed Eruption  ;Caldera            
1026;Campi Flegrei del Mar di Sicilia     ;Confirmed Eruption  ;Submarine volcanoes
1027;Campi Flegrei del Mar di Sicilia     ;Confirmed Eruption  ;Submarine volcanoes
1028;Campi Flegrei del Mar di Sicilia     ;Confirmed Eruption  ;Submarine volcanoes
1029;Campi Flegrei del Mar di Sicilia     ;Confirmed Eruption  ;Submarine volcanoes
1030;Campi Flegrei del Mar di Sicilia     ;Confirmed Eruption  ;Submarine volcanoes
1031;Campi Flegrei del Mar di Sicilia     ;Uncertain Eruption  ;Submarine volcanoes
1032;Campi Flegrei del Mar di Sicilia     ;Uncertain Eruption  ;Submarine volcanoes
1033;Candlemas Island                     ;Confirmed Eruption  ;Stratovolcano      
1034;Candlemas Island                     ;Confirmed Eruption  ;Stratovolcano      
1035;Candlemas Island                     ;Uncertain Eruption  ;Stratovolcano      
1036;Carlisle                             ;Confirmed Eruption  ;Stratovolcano      
1037;Carlisle                             ;Confirmed Eruption  ;Stratovolcano      
1038;Carlisle                             ;Uncertain Eruption  ;Stratovolcano      
1039;Carlisle                             ;Uncertain Eruption  ;Stratovolcano      
1040;Carran-Los Venados                   ;Confirmed Eruption  ;Pyroclastic cone   
1041;Carran-Los Venados                   ;Confirmed Eruption  ;Pyroclastic cone   
1042;Carran-Los Venados                   ;Confirmed Eruption  ;Pyroclastic cone   
1043;Cayambe                              ;Confirmed Eruption  ;Compound volcano   
1044;Cayambe                              ;Confirmed Eruption  ;Compound volcano   
1045;Cayambe                              ;Confirmed Eruption  ;Compound volcano   
1046;Cayambe                              ;Confirmed Eruption  ;Compound volcano   
1047;Ceboruco                             ;Confirmed Eruption  ;Stratovolcano      
1048;Ceboruco                             ;Confirmed Eruption  ;Stratovolcano      
1049;Ceboruco                             ;Confirmed Eruption  ;Stratovolcano      
1050;Cendres, Ile des                     ;Confirmed Eruption  ;Submarine volcanoes
1051;Central Bismarck Sea                 ;Confirmed Eruption  ;Submarine volcano  
1052;Central Island                       ;Uncertain Eruption  ;Stratovolcano      
1053;Cereme                               ;Confirmed Eruption  ;Stratovolcano      
1054;Cereme                               ;Confirmed Eruption  ;Stratovolcano      
1055;Cereme                               ;Confirmed Eruption  ;Stratovolcano      
1056;Cereme                               ;Confirmed Eruption  ;Stratovolcano      
1057;Cereme                               ;Confirmed Eruption  ;Stratovolcano      
1058;Cereme                               ;Confirmed Eruption  ;Stratovolcano      
1059;Cereme                               ;Uncertain Eruption  ;Stratovolcano      
1060;Chacana                              ;Confirmed Eruption  ;Caldera            
1061;Chacana                              ;Confirmed Eruption  ;Caldera            
1062;Chachadake [Tiatia]                  ;Confirmed Eruption  ;Stratovolcano      
1063;Chachadake [Tiatia]                  ;Confirmed Eruption  ;Stratovolcano      
1064;Chachadake [Tiatia]                  ;Confirmed Eruption  ;Stratovolcano      
1065;Chachadake [Tiatia]                  ;Confirmed Eruption  ;Stratovolcano      
1066;Chachadake [Tiatia]                  ;Discredited Eruption;Stratovolcano      
1067;Chachadake [Tiatia]                  ;Uncertain Eruption  ;Stratovolcano      
1068;Chaiten                              ;Confirmed Eruption  ;Caldera            
1069;Chaiten                              ;Confirmed Eruption  ;Caldera            
1070;Changbaishan                         ;Confirmed Eruption  ;Stratovolcano      
1071;Changbaishan                         ;Confirmed Eruption  ;Stratovolcano      
1072;Changbaishan                         ;Confirmed Eruption  ;Stratovolcano      
1073;Changbaishan                         ;Confirmed Eruption  ;Stratovolcano      
1074;Changbaishan                         ;Uncertain Eruption  ;Stratovolcano      
1075;Chichon, El                          ;Confirmed Eruption  ;Tuff cone          
1076;Chichon, El                          ;Confirmed Eruption  ;Tuff cone          
1077;Chiginagak                           ;Confirmed Eruption  ;Stratovolcano      
1078;Chiginagak                           ;Confirmed Eruption  ;Stratovolcano      
1079;Chiginagak                           ;Discredited Eruption;Stratovolcano      
1080;Chiginagak                           ;Uncertain Eruption  ;Stratovolcano      
1081;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1082;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1083;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1084;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1085;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1086;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1087;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1088;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1089;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1090;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1091;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1092;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1093;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1094;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1095;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1096;Chikurachki                          ;Confirmed Eruption  ;Stratovolcano      
1097;Chikurachki                          ;Uncertain Eruption  ;Stratovolcano      
1098;Chiles-Cerro Negro                   ;Confirmed Eruption  ;Stratovolcano      
1099;Chillan, Nevados de                  ;Confirmed Eruption  ;Stratovolcano      
1100;Chillan, Nevados de                  ;Confirmed Eruption  ;Stratovolcano      
1101;Chillan, Nevados de                  ;Confirmed Eruption  ;Stratovolcano      
